time                           architecture cpu_name guest guestnice hardirq host   idle   iowait mtm     nice os     serial_no softirq steal sys    user
2023-12-05T16:27:47.502262137Z aarch64      cpu1     0     0         0       node-2 38.766 0.167  unknown 0    Ubuntu unknown   0.767   0     2.1    55.933
2023-12-05T16:27:47.502262137Z aarch64      cpu2     0     0         0       node-2 36.066 0.233  unknown 0    Ubuntu unknown   2.6     0     2.333  54.666
2023-12-05T16:27:47.502262137Z aarch64      cpu3     0     0         0       node-2 36.233 0.2    unknown 0    Ubuntu unknown   2.767   0     2.267  54.733
2023-12-05T16:27:47.502262137Z aarch64      cpu4     0     0         0       node-2 39.633 0.533  unknown 0    Ubuntu unknown   0.2     0     2.5    56.1
2023-12-05T16:27:47.502262137Z aarch64      cpu5     0     0         0       node-2 40.3   0.267  unknown 0    Ubuntu unknown   0.033   0     2.267  56.066
2023-12-05T16:27:47.502262137Z aarch64      cpu6     0     0         0       node-2 40.733 0.2    unknown 0    Ubuntu unknown   0.067   0     2.267  55.9
2023-12-05T16:27:47.502262137Z aarch64      cpu7     0     0         0       node-2 40.066 0.2    unknown 0    Ubuntu unknown   0.067   0     2.433  55.866
2023-12-05T16:28:17.516423554Z aarch64      cpu0     0     0         0       node-2 5.1    0.067  unknown 0    Ubuntu unknown   8.7     0     33.6   51.933
2023-12-05T16:28:17.516423554Z aarch64      cpu1     0     0         0       node-2 49.866 0.233  unknown 0    Ubuntu unknown   0.633   0     2.367  45.8
2023-12-05T16:28:17.516423554Z aarch64      cpu2     0     0         0       node-2 48.033 0.2    unknown 0    Ubuntu unknown   1.733   0     2.167  45
2023-12-05T16:28:17.516423554Z aarch64      cpu3     0     0         0       node-2 48     0.367  unknown 0    Ubuntu unknown   2.2     0     2.133  44.733
2023-12-05T16:28:17.516423554Z aarch64      cpu4     0     0         0       node-2 50.633 0.6    unknown 0    Ubuntu unknown   0.267   0     2.867  45.666
2023-12-05T16:28:17.516423554Z aarch64      cpu5     0     0         0       node-2 51.1   0.433  unknown 0    Ubuntu unknown   0.033   0     2.433  46.166
2023-12-05T16:28:17.516423554Z aarch64      cpu6     0     0         0       node-2 51.6   0.3    unknown 0    Ubuntu unknown   0       0     2.233  45.6
