time                           architecture cpu_name guest guestnice hardirq host   idle   iowait mtm     nice os     serial_no softirq steal sys    user
2023-12-06T13:06:34.548675518Z aarch64      cpu2     0     0         0       node-4 15.791 0.033  unknown 0    Ubuntu unknown   6.097   0     4.098  72.06
2023-12-06T13:06:34.548675518Z aarch64      cpu3     0     0         0       node-4 17.657 0.033  unknown 0    Ubuntu unknown   0.033   0     4.231  77.69
2023-12-06T13:06:34.548675518Z aarch64      cpu4     0     0         0       node-4 15.825 0      unknown 0    Ubuntu unknown   6.963   0     3.964  71.36
2023-12-06T13:06:34.548675518Z aarch64      cpu5     0     0         0       node-4 17.39  0      unknown 0    Ubuntu unknown   0       0     4.164  78.09
2023-12-06T13:06:34.548675518Z aarch64      cpu6     0     0         0       node-4 17.657 0      unknown 0    Ubuntu unknown   0.033   0     3.931  77.957
2023-12-06T13:06:34.548675518Z aarch64      cpu7     0     0         0       node-4 17.557 0.033  unknown 0    Ubuntu unknown   0.167   0     3.998  78.023
2023-12-06T13:07:04.404338058Z aarch64      cpu0     0     0         0       node-4 3.068  0.033  unknown 0    Ubuntu unknown   13.007  0     28.282 54.663
2023-12-06T13:07:04.404338058Z aarch64      cpu1     0     0         0       node-4 6.303  0      unknown 0    Ubuntu unknown   7.371   0     4.536  81.211
2023-12-06T13:07:04.404338058Z aarch64      cpu2     0     0         0       node-4 5.87   0      unknown 0    Ubuntu unknown   4.669   0     5.169  83.145
2023-12-06T13:07:04.404338058Z aarch64      cpu3     0     0         0       node-4 6.437  0      unknown 0    Ubuntu unknown   0.033   0     3.702  89.615
2023-12-06T13:07:04.404338058Z aarch64      cpu4     0     0         0       node-4 6.604  0      unknown 0    Ubuntu unknown   0.2     0     4.302  88.515
2023-12-06T13:07:04.404338058Z aarch64      cpu5     0     0         0       node-4 6.504  0      unknown 0    Ubuntu unknown   0.033   0     5.236  87.914
2023-12-06T13:07:04.404338058Z aarch64      cpu6     0     0         0       node-4 6.67   0.033  unknown 0    Ubuntu unknown   0.067   0     5.27   87.781
